,UserId,ProductId,Rating,Timestamp
41817,A1YMXGQQT7YWMN,B0000Y8H3S,5.0,1384732800
41853,A2VOGNBUMXSW13,B0000Y8H3S,5.0,1357516800
42278,A1VUGUKWX4B808,B0000YUX4O,5.0,1391990400
42388,A2MUGFV2TDQ47K,B0000YUX4O,4.0,1314748800
42416,AC1UO4XW14D6W,B0000YUX4O,5.0,1387756800
42428,AQY5XBYSENNZQ,B0000YUX4O,5.0,1278806400
42456,A2W9VGCIJQG0NI,B0000YUX4O,5.0,1361059200
42985,ATSR2L4FZVO8Z,B0000YUXI0,4.0,1367798400
45673,A1ZXEVTNNDKJ61,B0000ZLEFU,5.0,1391212800
45683,A2R9M9ALI356JU,B0000ZLEFU,2.0,1316304000
45716,AIIR8E34EDKCQ,B0000ZLEFU,5.0,1147737600
46102,A2USMIT2CSA08,B0000ZLEX2,4.0,1404000000
46122,A2W9VGCIJQG0NI,B0000ZLEX2,5.0,1381104000
46173,A3M174IC0VXOS2,B0000ZREXQ,5.0,1174608000
46396,A2PGDUYXZFAPT5,B00011JOR8,5.0,1375920000
46845,A24N4FKHGD7DWT,B00011QTZI,5.0,1340496000
46866,A21VGNU5959O85,B00011QTZI,5.0,1391731200
47003,A3H4L7TJKQHW4Q,B00011QTZI,5.0,1320883200
47081,A3ESTWDBNOUJQ7,B00011QUDE,5.0,1364083200
47224,AJGU56YG8G1DQ,B00011QUDE,5.0,1316563200
47677,A20F84KUBWM88B,B00011QUKW,4.0,1300492800
47863,A2D1LPEUCTNT8X,B00011QVHO,5.0,1319155200
47889,A89ZZKNDFQH23,B00011QVHO,5.0,1314403200
48189,A2OTGX253O4J4D,B000127UUA,5.0,1366070400
48203,A1047EDJ84IMAS,B000127UUA,5.0,1373673600
48266,A3E5V5TSTAY3R9,B000127UUA,5.0,1396310400
48303,A1M04H40ZVGWVG,B000127UUA,4.0,1373328000
48422,A3E5V5TSTAY3R9,B000127UVY,5.0,1396310400
48544,A287547UH1VBJ7,B000127VFE,5.0,1361923200
48546,A1M04H40ZVGWVG,B000127VFE,3.0,1370304000
48921,AB24Z8PTNQ33I,B00012FW00,5.0,1402012800
49035,AKMEY1BSHSDG7,B00012NEYG,5.0,1210636800
49040,A1IU7S4HCK1XK0,B00012NEYG,5.0,1157846400
49062,A281NPSIMI1C2R,B00012NEYG,5.0,1085356800
49107,AIIR8E34EDKCQ,B00012NI7E,5.0,1167177600
49111,A2V5R832QCSOMX,B00012NI7E,5.0,1393632000
49163,A1P2XYD265YE21,B00012NJZA,5.0,1246320000
49180,A2ZY49IDE6TY5I,B00012NJZA,5.0,1355184000
49334,AIIR8E34EDKCQ,B00012NKGS,5.0,1193011200
49464,A132ETQPMHQ585,B000136P7S,5.0,1358985600
49705,A2VOGNBUMXSW13,B00013TQRE,4.0,1357516800
49767,A3GPAR4H5Y5OU8,B00013TQRE,4.0,1327881600
49847,A1DCBQD9QX2I3J,B00013YYS0,5.0,1337817600
49854,AIIZTJHZLV158,B00013YYS0,5.0,1354060800
49857,A1IU7S4HCK1XK0,B00013YYS0,5.0,1157846400
49860,AIIR8E34EDKCQ,B00013YYS0,5.0,1167177600
49877,A1YUL9PCJR3JTY,B00013YYS0,5.0,1158451200
49883,A281NPSIMI1C2R,B00013YYS0,5.0,1097884800
49885,AHYPRXI7F5QXS,B00013YYS0,5.0,1332979200
49951,APYKGTU0LFICH,B00013YZ7U,2.0,1386806400
50576,A7T2VY28U2IDB,B000141O6E,5.0,1389916800
51030,A5C2PJ2RFO4WS,B000142C1A,5.0,1313539200
51050,A914TQVHI872U,B000142C1A,5.0,1393200000
51274,A2Q3BW3177V542,B000142C1A,5.0,1320624000
51368,A9MYCYZT8EMMX,B000142C1A,5.0,1374537600
51394,A1DAFWS98LQD2R,B000142C1A,5.0,1330300800
51433,ARYSDAZNRXN6G,B000142C1A,5.0,1319155200
51641,A2D1LPEUCTNT8X,B000142FVW,5.0,1319328000
51693,A2OTGX253O4J4D,B000142FVW,5.0,1364256000
51811,A2UJT1C0E0DWVQ,B000142FVW,5.0,1339632000
51942,A2ZY49IDE6TY5I,B000142FVW,5.0,1338336000
52146,A1DCBQD9QX2I3J,B000142FVW,3.0,1337644800
52222,AEJEG1P5S4J9Y,B000142FVW,4.0,1323648000
52286,A2Q3BW3177V542,B000142FVW,5.0,1300579200
52349,A2EBR70V6P9W0N,B000142FVW,5.0,1374105600
52402,AENH50GW3OKDA,B000142FVW,5.0,1375315200
52440,A2AVOVUTRTABTX,B000142FVW,4.0,1389398400
52443,A287547UH1VBJ7,B000142FVW,4.0,1356739200
52463,A1GUX6R8DV3ZLY,B000142FVW,5.0,1316131200
52474,A1EF37KYK7PRLV,B000142FVW,5.0,1334448000
52556,A1PI8VBCXXSGC7,B000142FVW,4.0,1335225600
52595,A1DAFWS98LQD2R,B000142FVW,5.0,1335657600
52642,A3KEZLJ59C1JVH,B000142FVW,5.0,1317168000
52665,A1WX42M589VAMQ,B000142FVW,5.0,1228435200
52781,A2B2I5JO3E8LBX,B000142FVW,5.0,1363910400
52820,A1TPW86OHXTXFC,B000142FVW,4.0,1348444800
52948,A2YKWYC3WQJX5J,B000142FVW,3.0,1361232000
53000,A2GJX2KCUSR0EI,B000142FVW,4.0,1396396800
53242,A34QKW1Y84EHIT,B000142JDG,5.0,1350000000
53293,A2A7KXM9B4XW90,B000142JDG,5.0,1351209600
53886,ACZ94JB8BFMJ9,B000142Q6G,3.0,1374192000
53909,A3H4L7TJKQHW4Q,B000142Q6G,1.0,1403395200
54114,AJGU56YG8G1DQ,B0001431AG,5.0,1324252800
54156,A2YKWYC3WQJX5J,B0001431AG,4.0,1337212800
54161,A1YVJ2CLK0L2WR,B0001431AG,4.0,1397433600
54209,AN9EWQN1LGMY7,B0001432S2,5.0,1349568000
55176,A2ILV6IPPW6W7I,B000146LKS,5.0,1304640000
55382,A1DH3QDZX8Z7GO,B00014D1OW,3.0,1323907200
55407,A2R9M9ALI356JU,B00014D1OW,3.0,1312329600
55464,A3VV0Z7QF0U4W0,B00014D1OW,3.0,1321833600
55499,ADS5APY1NKTL4,B00014D322,5.0,1370649600
55699,APYKGTU0LFICH,B00014D5O8,4.0,1386374400
55700,A1RVM6W2YI7568,B00014D5O8,5.0,1325289600
55702,A2DPYMNI2HCIOI,B00014D5O8,5.0,1320796800
55887,A1W31W7O8D5EW,B00014DKKC,5.0,1383696000
56106,A1PK9JYJF5Y2V6,B00014DMQE,5.0,1376352000
56116,A1DAFWS98LQD2R,B00014DMQE,5.0,1273795200
56252,AOEUN9718KVRD,B00014DMUA,2.0,1232668800
56433,A2K5AFTU4YOPPW,B00014DU6G,5.0,1278028800
57149,A1DAFWS98LQD2R,B00014FTTM,5.0,1333843200
57464,A1FU6N9PIEIL5F,B00014GTWS,5.0,1355702400
57645,AA1JJNJ5VYI97,B00014JKG0,5.0,1333152000
57690,A1P1O16N3ROSUY,B00014JKG0,4.0,1380067200
57926,A132ETQPMHQ585,B00014WW38,5.0,1324339200
58012,A2V5R832QCSOMX,B00014WW38,2.0,1344038400
58092,A110PQTEI6THU7,B00014WW38,5.0,1366848000
58359,AJGU56YG8G1DQ,B00015HBD8,5.0,1321920000
58364,AOTMP0OKJOUWI,B00015HBD8,5.0,1368230400
58672,A281NPSIMI1C2R,B00015XAQ0,5.0,1073260800
58830,A22CW0ZHY3NJH8,B00016KMIS,4.0,1343692800
59719,ADS5APY1NKTL4,B00016WW8Q,5.0,1323475200
59749,A1EF37KYK7PRLV,B00016WW8Q,5.0,1339113600
59787,A1GYEGLX3P2Y7P,B00016WW8Q,5.0,1275350400
60263,A1DH3QDZX8Z7GO,B00016X68Q,5.0,1326585600
60274,A36RO7NCM6IUGB,B00016X68Q,5.0,1384992000
60487,A2S7YBFPZX1IGQ,B00016XJ4M,5.0,1377302400
60507,A14E70DKB6QPZY,B00016XJ4M,5.0,1322438400
60572,A2ILV6IPPW6W7I,B00016XJ4M,5.0,1363478400
60632,A2ZKZJGVGIJ8OP,B00016XJ4M,3.0,1384819200
60684,A2A5C9IQ06CG9N,B00016XJ4M,5.0,1344297600
60685,A132ETQPMHQ585,B00016XJ4M,1.0,1310774400
60830,ACZ94JB8BFMJ9,B00016XJ4M,5.0,1386115200
60846,A3FLMF8FG4VPG8,B00016XJ4M,5.0,1382918400
60853,A2EBR70V6P9W0N,B00016XJ4M,5.0,1357603200
60893,A2AX9C569CKHOJ,B00016XJ4M,5.0,1355529600
61359,A1W31W7O8D5EW,B00016XJ8S,3.0,1401494400
61607,A132ETQPMHQ585,B000177FXW,5.0,1324252800
62294,A3H4L7TJKQHW4Q,B00017XWJ8,5.0,1278028800
65588,AA1JJNJ5VYI97,B0001EL5R2,5.0,1344211200
65821,A1TPW86OHXTXFC,B0001EL658,3.0,1382486400
65836,A1FU6N9PIEIL5F,B0001EL658,3.0,1354233600
67910,A2AEQSSI637PJ0,B0001TMDF0,3.0,1383782400
67948,ADS5APY1NKTL4,B0001TMDF0,5.0,1322956800
67969,A3RRNV5GDJ4SLW,B0001TMDF0,4.0,1330905600
67974,A3FLMF8FG4VPG8,B0001TMDF0,5.0,1362182400
67982,A1PK9JYJF5Y2V6,B0001TMDF0,5.0,1348272000
68058,A3K7I9EGDHAGU4,B0001TO3NA,5.0,1345420800
68425,AI0131QZO047J,B0001TQ9WI,5.0,1395187200
68485,ALQGOMOY1F5X9,B0001TQ9WI,5.0,1373500800
68950,A2SH7OWE8QJYNC,B0001VOJWI,5.0,1195516800
68978,A3GU3CXHONZJQ6,B0001VOJWI,3.0,1346976000
68981,A1RRMZKOMZ2M7J,B0001VOJWI,4.0,1299801600
69549,AKMEY1BSHSDG7,B0001XLSR0,5.0,1233014400
69905,A2H76V7TTCZ4KV,B0001Y74VS,1.0,1273363200
69954,A1GUX6R8DV3ZLY,B0001Y74VS,4.0,1280620800
70311,A1RRMZKOMZ2M7J,B0001YXXUY,2.0,1360108800
70581,A2V5R832QCSOMX,B0001ZA4CS,5.0,1390608000
71158,A34BZM6S9L7QI4,B0001ZYLAO,5.0,1360627200
